Supplier ID|Item Number|Qty On Hand|Qty Backordered|Qty On Order|Item Next Availability Date|Item Discontinued|Item Description
MLG|991005|28|0|0||0|DOWNLIGHT TRAY/KAPPA 1 PCS
MLG|991006|275|0|0||0|TRAFO KAPPA/TRAY
MLG|991009|37|0|0||0|ROCKELSTAD Prisma with Flower Fitting 2 Holes
MLG|991010|4|0|0||0|ROCKELSTAD Prisma One Hole
MLG|991012|167|0|0||0|OCTAGON 22x22mm, 2 holes
MLG|991013|8|0|0||0|WHOLE LENGHT TO HOVDALA 100619
MLG|991014|43|0|0||0|ALMOND 50x32mm
MLG|991015|0|0|0||0|OCTAGON 26x26mm, 2 hole 1 Flat Side
MLG|991016|44|0|0||0|OBLONG Prisma
MLG|991017|38|0|0||0|OCTAGON 18x18mm, 3 holes
MLG|991018|3|0|0||0|RECTANGLE stone 76x22mm
MLG|991019|41|0|0||0|ALMOND  63x43mm
MLG|991021|0|0|0||0|SPIKE With Thread
MLG|991022|48|0|0||0|SPIKE 38mm
MLG|991023|4|0|0||0|SCHIEFSTEIN 63x17mm (Clear)
MLG|991024|23|0|0||0|ALMOND 75x50mm
MLG|991025|25|0|0||0|SAXHOLM WHOLE LENGHT  106063
MLG|991026|427|0|0||0|OCTAGON 16x16mm, 2 holes
MLG|991027|21|0|0||0|OCTAGONS 30x30mm, 1 hole
MLG|991028|115|0|0||0|OCTAGON 18x18mm, 4 holes
MLG|991029|284|0|0||0|OCTAGON 14x14mm, 2 holes
MLG|991030|17|0|0||0|ICICLES 63mm
MLG|991031|213|0|0||0|OCTAGON 14x14mm, 2 holes, 1 flat side
MLG|991033|23|0|0||0|OCTACON 24x24mm, 2 holes
MLG|991034|106|0|0||0|OCTAGON0 14x14mm, 2 Holes
MLG|991035|4|0|0||0|OCTAGON 40x40mm, 1 Holes
MLG|991036|15|0|0||0|OCTAGON 22x22mm, 2 holes, 1 flat side
MLG|991037|26|0|0||0|BALL 21x23mm
MLG|991038|88|0|0||0|BALL 40x44mm
MLG|991039|17|0|0||0|HEL LÄNGD UNDRE LÄNKEN
MLG|991040|25|0|0||0|ICICLES 64mm
MLG|991041|80|0|0||0|RECTANGLE Stone 90mm Incl Hanger
MLG|991042|20|0|0||0|OCTAGON 16x16mm, 2 Holes, 1 Flat Side
MLG|991043|50|0|0||0|ICICLES 37mm
MLG|991044|19|0|0||0|RÅNNUM Prism 63X30 mm
MLG|991045|10|0|0||0|ROUND small prisma 14mm
MLG|991046|15|0|0||0|FLOWER SHAPED prisma 44x44mm, smoke shaded
MLG|991047|33|0|0||0|LEAVES PRISM 50x39mm
MLG|991048|2|0|0||0|WHOLE LENGHT TO SAXHOLM 106062 CROME
MLG|991049|27|0|0||0|SPIKE 66mm
MLG|991050|7|0|0||0|RECTANGLE Stone 63x38mm
MLG|991051|21|0|0||0|SQUARE prism with 2 holes 22x22mm
MLG|991052|38|0|0||0|OCTAGON 20x20mm, 2 Holes, 1 Flat Side
MLG|991053|50|0|0||0|ROUND prism 46mm, 2 holes
MLG|991054|5|0|0||0|CUP 22x22mm, 2 holes
MLG|991055|44|0|0||0|CUP 12x12mm, 2 holes
MLG|991056|22|0|0||0|HOLE LENGTH TO STRÖMSHOLM 100614
MLG|991057|27|0|0||0|ICICLES 63mm
MLG|991058|48|0|0||0|CUP 18x18mm, 2 holes
MLG|991059|71|0|0||0|ICICLES 36mm
MLG|991060|25|0|0||0|CUP 16x16mm, 1 hole
MLG|991061|539|0|0||0|CUP 20x20mm, 2 holes
MLG|991062|4|0|0||0|Rounds 11x11 mm 4 Holes
MLG|991063|11|0|0||0|TOSTERUP Length With Prism
MLG|991064|11|0|0||0|VENTIMIGLIA Spare Crystal Table 12 cm
MLG|991065|77|0|0||0|SQUARE prism 24x24mm, 2 holes
MLG|991067|1845|0|0||0|CUP 14x14mm, 2 holes (Clear)
MLG|991068|115|0|0||0|CUP 14x14mm, 1 hole
MLG|991069|48|0|0||0|CUP 33x33mm, 2 holes
MLG|991071|145|0|0||0|ALMOND 50x29mm
MLG|991072|25|0|0||0|ALMOND 38x22mm, smoked coloured
MLG|991073|76|0|0||0|OCTAGONS 26x26mm, 2 holes
MLG|991074|0|0|0||0|BALL with thread, chrome
MLG|991075|0|0|0||0|BALL with thread, gold
MLG|991076|23|0|0||0|CUP 40x40mm, 1 hole
MLG|991077|35|0|0||0|CUP 22x22mm, 2 holes
MLG|991078|111|0|0||0|CUP 18x18mm, 4 holes
MLG|991079|1846|0|0||0|MÄSTER Spare Glass Clear
MLG|991080|15|0|0||0|BALL with thread
MLG|991081|5|0|0||0|RECTANGLE Stone
MLG|991083|15|0|0||0|CUP 18x18mm, 3 holes
MLG|991084|5|0|0||0|ALMOND 49x33mm
MLG|991085|15|0|0||0|REKTANGULÄR Sten  63x18mm
MLG|991086|0|0|0||0|SPIKE 39mm
MLG|991087|0|0|0||0|DROP 55mm
MLG|991088|11|0|0||0|LEAVES PRISM 38x26mm
MLG|991089|173|0|0||0|SQUARE PRISM 18x18mm, 2 holes
MLG|991090|0|0|0||0|WACHTEL 38x25mm
MLG|991091|195|0|0||0|CUP 28x28mm, 2 holes
MLG|991092|1|0|0||0|SPIKE 38mm
MLG|991093|20|0|0||0|SQUARE PRISM 22x22mm, 4 holes
MLG|991094|19|0|0||0|SPIKE 38mm
MLG|991095|0|0|0||0|ALMOND 76x51mm
MLG|991096|1|0|0||0|BALL 30mm
MLG|991097|8|0|0||0|WACHTEL 37x21mm
MLG|991098|29|0|0||0|RECTANGLE STONE 63x22mm
MLG|991099|31|0|0||0|SPIKE 37mm, smoked coloured
MLG|991100|53|0|0||0|CUP 14x14mm, 2 holes
MLG|991101|33|0|0||0|WACHTEL 64x42mm
MLG|991102|3|0|0||0|CUP 16x16mm, 2 holes
MLG|991103|18|0|0||0|WHOLE LENGHT TO ESTELLE 105796
MLG|991104|0|0|0||0|WACHTEL 63x37mm
MLG|991105|341|0|0||0|CUP 22x22mm, 1 hole
MLG|991106|74|0|0||0|SQUARE PRISM 26x26mm, 2 holes
MLG|991107|36|0|0||0|SQUARE prism 28x28mm, 2 holes
MLG|991108|0|0|0||0|ROUND prism (Clear)
MLG|991110|15|0|0||0|ALMOND P 3
MLG|991111|1500|0|0||0|OCTAGON To Barock P5, 2 Hole
MLG|991112|65|0|0||0|ROUND prism smoked coloured
MLG|991113|117|0|0||0|TRA TO GETINGE LED
MLG|991119|504|0|0||0|RING to prism, Chrome
MLG|991120|2465|0|0||0|RING to prism, Gold
MLG|991121|61|0|0||0|Line Rectangular Prism, 6 Kopp Gold
MLG|991124|13|0|0||0|LOVE DINNER Ceiling Mount With Screws
MLG|991125|5|0|0||0|LOVE DINNER Bobeche Crome
MLG|991126|1|0|0||0|LOVE DINNER Dimmer Switch Cylinder Chrome
MLG|991127B|0|0|0||0|LOVE DINNER Protective Glass With Frame
MLG|991128|47|0|0||0|SUCKER FOR GU-10
MLG|991129|53|0|0||0|SUCKER FOR GU10 MINI
MLG|991130|29|0|0||0|TOSCANA Glasholding Screw
MLG|991131|200|0|0||0|Plastic Plug to Metal Can
MLG|991132|0|0|0||0|Glass Holder Ring in Chrome to G9 Fitting
MLG|991133|39|0|0||0|Shade Ring Plastic White to E14-Socket
MLG|991134|27|0|0||0|Shade Ring Plastic White to E27 Socket
MLG|991135|79|0|0||0|Shade Ring Plastic Black to E14 Socket
MLG|991136|77|0|0||0|Shade Ring Plastic Black to E27 Socket
MLG|991137|0|0|0||0|Ceiling Hook 13cm
MLG|991138|29|0|0||0|Ceiling Hook 15cm
MLG|991139|68|0|0||0|STOREBERG Screw Long
MLG|991141|136|0|0||0|Ground Fitting incl Screw and Black Nut
MLG|991142|127|0|0||0|Ground Fitting incl Screw and Grey  Nut 
MLG|991146|0|0|0||0|Table Fitting White
MLG|991148|1|0|0||0|PORTLAND Cord Set Chrome
MLG|991152|52|0|0||0|MENORA Transformer
MLG|991157|22|0|0||0|Transformer 12V 20VA AC DIN Switch
MLG|991158|19|0|0||0|ULRIKSDAL Rectangular Prism on Under Side
MLG|991159|9|0|0||0|ULRIKSDAL Rectangular Prism to the Edge
MLG|991162|2|0|0||0|RÅNNUM Chrome 3 Balls + 1 Spike
MLG|991163|63|0|0||0|RÅNNUM Gold 3 Balls + 1 Spike
MLG|991164|225|0|0||0|HAMMARÖ Plastic Clips
MLG|991167|11|0|0||0|BORGEBY Prism + 1 Cup
MLG|991169|157|0|0||0|HANSY/HALLTORP WhiteTable Fitting
MLG|991170|0|0|0||0|HANSY Knobs on Arms
MLG|991171|0|0|0||0|HANSY Grip in Chrome to Upper Side
MLG|991172|0|0|0||0|HANSY Plastic Cover over Light Source
MLG|991175|12|0|0||0|HOVDALA, Whole Length MC to 100618
MLG|991177|8|0|0||0|KASTBERGA Prism
MLG|991178|0|0|0||0|HOME Glass Wall
MLG|991179|25|0|0||0|LOVE Glass Wall
MLG|991180|26|0|0||0|HOPE Glass Wall
MLG|991183|10|0|0||0|SKIEN Glass Knob Under
MLG|991184|0|0|0||0|BERGA Lampholder Ring
MLG|991187|412|0|0||0|SPAREGLASS G9 COVER FROSTED
MLG|991188|29|0|0||0|Almonds to Skarhult with octagons
MLG|991189|13|0|0||0|BOKHOLM Spareshade
MLG|991190|19|0|0||0|UPPER LENGHT TO GRÄNSÖ 104890
MLG|991191|4|0|0||0|LOWER LENGHT TO GRÄNSÖ 104890
MLG|991192|40|0|0||0|LOWER LENGHT TO GRÄNSÖ 104889
MLG|991193|45|0|0||0|UPPER LENGHT TO GRÄNSÖ 104889
MLG|991194|3|0|0||0|GLOBE balls  D= 1 big and 1 small
MLG|991195|0|0|0||0|GLOBE balls  E= 1 big and 2 small
MLG|991196|0|0|0||0|GLOBE balls  F = 2 big and 2 small
MLG|991198|81|0|0||0|HUDSON Transformer
MLG|991714|143|0|0||0|LADA Spare Glass Clear
MLG|991715|1307|0|0||0|HELGE Shade  White
MLG|991716|707|0|0||0|HELGE Shade Black
MLG|991717|605|0|0||0|HELGE Shade Purple
MLG|991718|16|0|0||0|GRÄNSÖ 105316 WHOLE LENGH ink hooks
MLG|991719|41|0|0||0|GETINGE STAR 2 PCS
MLG|991720|0|0|0||0|SIGISMUND GERMUND NORBY VIDAR E14 5W 5V/anv 703688
MLG|991721|129|0|0||0|CONNECT CLIPS WITH SCREW
MLG|991722|0|0|0||0|TSS RAL9010
MLG|991728|0|0|0||0|SICILY Spare Glass
MLG|991730|0|0|0|03/04/2022|0|ANDREW Spare Glass Pendant/Floor 1L Big
MLG|991731|7|0|0||0|ZEN Spare Glass White
MLG|991732|1|0|0||0|ZEN Spare Glass Clear
MLG|991733|251|0|0||0|MÄSTER Adaptercable 10cm Male-Male White
MLG|991734|20|0|0||0|POLARIS Transformer
MLG|991735|99|0|0||0|GABRIEL Transformer
MLG|991736|37|0|0||0|GABRIEL Candlestick Ring Decoration Clear
MLG|991737|6|0|0||0|GABRIEL Candlestick Ring Decoration Gold
MLG|991738|29|0|0||0|GRANLUND/VEGA Transformer
MLG|991739|12|0|0||0|EZE Spare Glass Clear
MLG|991744|45|0|0||0|HIDDEN GEM Prisma Big Smoke
MLG|991745|41|0|0||0|HIDDEN GEM Prisma Small Smoke
MLG|991746|55|0|0||0|HIDDEN GEM Prisma Big Clear
MLG|991747|44|0|0||0|HIDDEN GEM Prisma Small Clear
MLG|991748|86|0|0||0|HALOGEN G9 28W
MLG|991749|205|0|0||0|HALOGEN G9 18W
MLG|991750|1|0|0||0|CROWN Spare Glass Big Smoke Pendant
MLG|991751|13|0|0||0|LEVELS Spare Glass Clear 
MLG|991752|0|0|0||0|JUNIOR Spare Glass Smoke
MLG|991753|25|0|0||0|UPPER LENGHT TO GRÄNSÖ 106118
MLG|991754|24|0|0||0|LOWER LENGHT TO GRÄNSÖ 106118
MLG|991755|28|0|0||0|UPPER LENGHT TO GRÄNSÖ 106119
MLG|991756|24|0|0||0|LOWER LENGHT TO GRÄNSÖ 106119
MLG|991757|13|0|0||0|SPIKE 33mm
MLG|991758|13|0|0||0|VENTIMIGLIA Spare Crystal Floor & Plafond 15cm
MLG|991759|0|0|0|12/28/2021|0|MINNA Spare Glass White Floor
MLG|991760|17|0|0||0|LAVINIA Drop Prisma
MLG|991761|38|0|0||0|LAVINIA Almond Prisma
MLG|991762|0|0|0||0|COZY Shade Beige
MLG|DIM1102|17|0|0||0|Dimmer to CHICAGO, BOSTON, DETROIT
MLG|GLA101808|9|0|0||0|NEKSO Shade To Floor Beige
MLG|GLA102874,102875|21|0|0||0|BORGEBY/PROVIDENCE SHADE 
MLG|GLA104149|56|0|0||0|NEKSO Shade to Wall Brown
MLG|GLA1102,1|17|0|0||0|CHICAGO Small Glass Uplight
MLG|GLA1102,4|11|0|0||0|CHICAGO Protection Glass Reading Lamp
MLG|GLA1112|42|0|0||0|DETROIT Big Glass Uplight
MLG|GLA1112,2|42|0|0||0|DETROIT Protection Glass Uplight
MLG|GLA1122|40|0|0||0|BOSTON Big Glass Uplight
MLG|GLA1122,1|1|0|0||0|BOSTON Small Glass Uplight
MLG|GLA1122,2|12|0|0||0|BOSTON Protection Glass Uplight
MLG|GLA1289|22|0|0||0|HALIFAX Spare Glass Small
MLG|GLA1599,1|3|0|0||0|BEDFORD GLASS BIG FROSTED
MLG|GLA2021|5|0|0||0|TOULON GLASS CLEAR
MLG|GLA2089|5|0|0||0|BRAGO Glass Cracked Clear
MLG|GLA2380|40|0|0||0|JANE Glass Plafond Square Clear
MLG|GLA2460|21|0|0||0|FACE Spare Mirror w. Magnification
MLG|GLA2460,1|7|0|0||0|FACE Mirror Without Magnifying
MLG|GLA2660|7|0|0||0|PIPPI Glass White
MLG|GLA550116|8|0|0||0|GEORGIA Shade  Purple Table Large
MLG|GLA8322|33|0|0||0|OUTER GLASS FOR 8322
MLG|GLA8322,1|19|0|0||0|INSIDE GLASS FROSTED WITH GASKET
MLG|GLA8385|11|0|0||0|GLASS FOR BROBY AND KARLSBY
MLG|GLÖ3421|24700|0|0||0|LIGHTBULB Replacement E10 3W 34V
MLG|KAB0002,1|10|0|0||0|CLASS 2 Ceiling Plug 12 Cm
MLG|KAB3112,1|0|0|0|01/05/2022|0|CLASS I Ceiling Plug with EAN
MLG|LG142802|23|0|0||0|VENTA XL Transformer 830mA White
MLG|LG183006|6|0|0||0|MONACO Shade Pendant Black
MLG|LG199406|18|0|0||0|MONACO Shade Wall/Table Black
MLG|LG199502|8|0|0||0|MONACO Shade Floor White
MLG|LG199706|22|0|0||0|DECOR ShadeToTable Big Black
MLG|LG271400|51|0|0||0|KEPS Trafo 50w 2714/2724
MLG|LG271432G|94|0|0||0|KEPS Glass Frosted
MLG|LG293502G|44|0|0||0|FRIDA Glass 2935 White
MLG|LG306202|248|0|0||0|FASTER Glasscup 303502 White
MLG|LG307202|7|0|0||0|FASTER Glasscup To 304502 White 51cm
MLG|LG331702|1700|0|0||0|Sparebulb E5 12V 1,2W Clear
MLG|LG453100A|225|0|0||0|LOVE DINNER Cable clamp Plastic
MLG|LG453100SB|101|0|0||0|LOVE DINNER Switch/Dimmer handle Black/Blue
MLG|LG453108H|76|0|0||0|LOVE DINNER Holder Bobeche Matt chrome
MLG|LG453109H|44|0|0||0|LOVE DINNER Holder for Light Oxide
MLG|LG453113|97|0|0||0|LOVE DINNER Protective glass Frosted
MLG|LG550178|0|0|0||0|DALLAS Pendant 1L White
MLG|LG550180|0|0|0||0|DALLAS Pendant 1L Chrome
MLG|LG672506|184|0|0||0|CARLTON Shade 25cm Black 4419
MLG|LG683502|20|0|0||0|VENICE Shade Floor 35cm White
MLG|LG752631T|0|0|0||0|BOXPLISSÉ CEILING to 752631/692631 Beige
MLG|LG8714SWITCH|8|0|0||0|SWITCH Black to Viktor Floor
MLG|LGTRA100|2|0|0||0|AET-6352CTI 210W Anchorn
MLG|LGTRA102|4|0|0||0|LC-103 Hopestar 10W-60W
MLG|LGTRA107|2|0|0||0|TRANSFORMER TO LOVE DINNER
MLG|P629|0|0|0||0|Lampholder E10 60V
MLG|S10272|200|0|0||0|ENERGIZER Bulb LED GLS E27 9,2W Dimmable
MLG|S8099|260|0|0||0|ENERGIZER Bulb LED HIGH TECH G4
MLG|S8100|3|0|0||0|ENERGIZER Bulb LED HIGH TECH G9
MLG|S8689|512|0|0||0|ENERGIZER Bulb LED GU10 3.6W
MLG|S8691|0|0|0||0|ENERGIZER Bulb LED GU10 5.5W Dimmable
MLG|S8693|103|0|0||0|ENERGIZER Bulb LED GOLF E27 3.4W
MLG|S8694|17|0|0||0|ENERGIZER Bulb LED GOLF E14 3.4W
MLG|S8696|55|0|0||0|ENERGIZER Bulb LED GOLF E27 5.9W
MLG|S8697|41|0|0||0|ENERGIZER Bulb LED GOLF E14 5.9W - Blister
MLG|S8698|39|0|0||0|ENERGIZER Bulb LED CANDLE E14 3.4W
MLG|S8700|4|0|0||0|ENERGIZER Bulb LED CANDLE E14 5.9W
MLG|S8701|74|0|0||0|ENERGIZER Bulb LED CANDLE E14 5.9W Clear
MLG|S8842|226|0|0||0|ENERGIZER Bulb LED GOLF E14 6.2W Dimmable
MLG|S8856|36|0|0||0|ENERGIZER Bulb LED CANDLE E14 6.2W Dimmable Clear
MLG|S9014|175|0|0||0|ENERGIZER Bulb LED HIGH TECH R50 E14
MLG|S9022|121|0|0||0|ENERGIZER Bulb LED GLS E27 12.5W
MLG|S9024|113|0|0||0|ENERGIZER Bulb LED FILAMENT E27 4.3W
MLG|S9026|111|0|0||0|ENERGIZER Bulb LED FILAMENT E27 6.2W
MLG|S9028|0|0|0||0|ENERGIZER Bulb LED FILAMENT CANDLE E14 2.4W
MLG|S9030|280|0|0||0|ENERGIZER Bulb LED FILAMENT CANDLE E14 4W
MLG|S9033|0|0|0||0|ENERGIZER Bulb LED FILAMENT GOLF E14 4W
MLG|S9431|193|0|0||0|ENERGIZER Bulb LED FILAMENT CANDLE E14 2W Gold
MLG|TRA1|16|0|0||0|ELECTRONIC TRAFO / Eaglerise EET105CV
MLG|TRA10|22|0|0||0|ELECTRONIC TRAFO / Eaglerise Set 300CK
MLG|TRA1003|33|0|0||0|TRANSFORMER Built In 105 W
MLG|TRA1006|17|0|0||0|TRANSFORMER Built In 60W
MLG|TRA12|7|0|0||0|ELECTRONIC Trafo / Eaglerise Set 70CSF
MLG|TRA1275|11|0|0||0|TRANSFORMER 12V 105W (Set105LT)
MLG|TRA14|34|0|0||0|TRANSFORMER (AA-1502RB) 12V, 50W
MLG|TRA1523|10|0|0||0|TRANSFORMATOR ANCHOR AET-3352R1 11.5V 105W Elektr.
MLG|TRA1653|10|0|0||0|TRANSFORMER Built In 105 W
MLG|TRA17|20|0|0||0|TRANSFORMER 12V 15VA 5.5mm White
MLG|TRA1775|6|0|0||0|TRANSFORMER Darwin 7L
MLG|TRA19|0|0|0||0|TRANSFORMER 12V 6VA 5.5mm  Black
MLG|TRA2|36|0|0||0|ELECTRONIC TRAFO / Eaglerise EET 210CK
MLG|TRA2012|138|0|0||0|TRANSFORMER ELEKTRONIC 12V10-60
MLG|TRA21|41|0|0||0|TRANSFORMER 3.5V 1.1VA 5.5mm White
MLG|TRA2323|48|0|0||0|TRANSFORMER Electronic 11,5V/80W
MLG|TRA24|20|0|0||0|TRAFO 12V 8.4VA 5.5MM White
MLG|TRA26|0|0|0||0|TRAFO 24V 2.88VA 5.5mm White
MLG|TRA27|65|0|0||0|TRAFO 24V 3.6VA I0/DIN  Black
MLG|TRA2712|39|0|0||0|TRANSFORMER TO DOWNLIGHT SET 3
MLG|TRA2713|18|0|0||0|TRANSFORMER TO DOWNLIGHT SET 5
MLG|TRA2751|7|0|0||0|TRANSFORMER 11,6V20-70W Elektr.
MLG|TRA2761|12|0|0||0|TRANSFORMER 11,6V 35-105W Elektr.
MLG|TRA28|104|0|0||0|TRAFO 24V 7.2VA I0/DIN  Black
MLG|TRA3|2|0|0||0|ELECTRONIC TRAFO / Eaglerise EET60CV
MLG|TRA30|12|0|0||0|TRAFO 3V  2.54VA 5.5mm  White
MLG|TRA31|32|0|0||0|TRAFO 4.5V  1.8VA 5.5mm  White
MLG|TRA32|47|0|0||0|TRAFO 12V 7.2VA I0/DIN  Black
MLG|TRA36|23|0|0||0|TRAFO I/O Din 4.5Vdc White
MLG|TRA3611|1|0|0||0|BALLAST FOR MIRAGE
MLG|TRA4252|22|0|0||0|TRAFO 12 V 50VA FOR BUILT IN
MLG|TRA4325|12|0|0||0|TRANSFORMER FAST 12V 60VA
MLG|TRA4402|9|0|0||0|TRANSFORMER Dimmer Built in 11,6V, 35-60W
MLG|TRA4475|5|0|0||0|TRANSFORMER FAST  12V 50-150W Elektronic
MLG|TRA5|43|0|0||0|WHITE TRANSFORMER Set 105 CSF
MLG|TRA6001|370|0|0||0|EURO TRANSFORMER TO UK CONVERTER BCA-BK-3A
MLG|TRA6005|894|0|0||0|CONVERTER PC8338 Black
MLG|TRA700425|727|0|0||0|ALMA Trafo Black (UK Version)
MLG|TRA700426|158|0|0||0|ALMA Trafo White (UK Version)
MLG|TRA7840|0|0|0||0|TRANSFORMER WHITE 24V/6VA GS IP20
MLG|TRA8|14|0|0||0|ELECTRONIC TRAFO / Eaglerise Set 160CK
MLG|TRA8058|29|0|0||0|TRAFO Plugin 9V2,7VA Black Round
MLG|TRA8076|17|0|0||0|TRAFO PLUGIN 4,5V/0,75VA TELE
MLG|TRA8120|46|0|0||0|TRAFO 24V10,8VA Black Round
MLG|TRA8122|9|0|0||0|TRAFO 24V16,5VA Black Round
MLG|TRA8162,1|25|0|0||0|TRAFO 20V3VA No Cord DIN
MLG|TRA8165|23|0|0||0|TRANSFORMER 12V 16,5VA WHITE ROUND 
MLG|TRA8445|10|0|0||0|TRAFO For YSTAD SEGLORA TORP KALMAR
MLG|TRA8448|43|0|0||0|TRAFO 24V 20VA BLACK DOUBBLE ROUND OUTLET
MLG|TRA8537|77|0|0||0|TRANSFORMER WHITE 24V 20VA ROUND CONNECTON
MLG|TRA8561|15|0|0||0|TRAFO 6V 6VA Black Round
MLG|TRA8578|43|0|0||0|TRAFO 4,8V 2,4VA
MLG|TRA8580|28|0|0||0|TRAFO 5V 5VA Black Round
MLG|TRA8582|99|0|0||0|TRAFO 6V 3VA Black Round
MLG|TRA8590|10|0|0||0|TRAFO 12V 0,9VA4
MLG|TRA8591|1|0|0||0|TRAFO 24V 12VA White Round
MLG|TRA8598|29|0|0||0|TRAFO 4,5V 1,8VA
MLG|TRA8659IP|36|0|0||0|TRAFO 24V 10VA White IP44
MLG|TRA8663IP|98|0|0||0|TRAFO Plugin 24V 20,4VA Black IP64
MLG|TRA8664IP|27|0|0||0|TRAFO Plugin 24V 10,8VA Black IP64
MLG|TRA8668IP|1|0|0||0|TRAFO 24V 36VA Black IP64
MLG|TRA8676IP|5|0|0||0|TRAFO 24V 50VA IP44
MLG|TRA8800|355|0|0||0|TRAFO 12V 5VA 420mA OC27 White
MLG|TRA8807|9|0|0||0|TRANSFORMER WHITE 24V 36VA ROUND CONNECTON
MLG|TRA8857|47|0|0||0|TRANSFORMER WHITE 3,5V 2VA ROUND CONNECTON
MLG|TRA8938|834|0|0||0|TRANSFORMER  4,5V DC 350mA
MLG|TRA8972|47|0|0||0|TRAFO 6V 8VA Black
MLG|TRA8987|25|0|0||0|TRAFO 6V 7,2VA 1200mA Black w Cable
MLG|TRA8988|42|0|0||0|TRAFO 12V 834mA Black
MLG|TRA8994|10|0|0||0|TRAFO 6V 12VA Black Round
MLG|TRA9|12|0|0||0|ELECTRONIC TRAFO / Eaglerise Set 20LT
