ID,EAN,Nazwa,Pe³ny symbol artyku³u,Promocja,Stan magazynowy,Cena detaliczna netto,VAT,Cena detaliczna brutto,Koniec serii,Data aktualizacji
21202,"5900644324263","Stella ","C29624YK-1G","D7_PROMO-UPDATE","29,00","58,00","0,23","71,34","t",Oct  7 2021  1:16PM
14998,"5900644407843","Steven ","ZWB-0001-03 CH","D7_PROMO-UPDATE","28,00","118,37","0,23","145,60","t",Oct  7 2021  1:16PM
15000,"5900644407850","Steven ","ZWD-0001-05 CH","D7_PROMO-UPDATE","50,00","196,53","0,23","241,73","t",Oct  7 2021  1:16PM
11458,"5900644402947","Tamara ","HP-710A-04-3301E","D7_PROMO-UPDATE","25,00","82,34","0,23","101,28","t",Oct  7 2021  1:16PM
108,"5900644402244","Ted ","MDM2051-4BK","D7_PROMO-UPDATE","0,00","285,00","0,23","350,55","t",Oct  7 2021  1:16PM
1368,"5900644345251","Vizio ","FH40081-B-200","D7_PROMO-UPDATE","1,00","178,70","0,23","219,80","t",Oct  7 2021  1:16PM
1373,"5900644345237","Vizio ","FH40081-B-90","D7_PROMO-UPDATE","0,00","62,60","0,23","77,00","t",Oct  7 2021  1:16PM
1370,"5900644345244","Vizio ","FH40083-A-90","D7_PROMO-UPDATE","0,00","159,92","0,23","196,70","t",Oct  7 2021  1:16PM
18036,"5900644319917","Zando ","C2403-2","D7_PROMO-UPDATE","50,00","43,71","0,23","53,76","t",Oct  7 2021  1:16PM
15404,"5900644409175","Adele ","P47130-3","D7_PROMO-UPDATE","3,00","446,46","0,23","549,15","t",Oct  7 2021  1:16PM
313,"5900644349884","Aitna ","C0264-06A-K4AC","D7_PROMO-UPDATE","1,00","569,11","0,23","700,01","t",Oct  7 2021  1:16PM
14222,"5900644404132","Avila ABR ","W0327-03A-F6D2","D7_PROMO-UPDATE","12,00","198,96","0,23","244,72","t",Oct  7 2021  1:16PM
7919,"5900644404187","Bill ","C29385F-3P","D7_PROMO-UPDATE","6,00","399,74","0,23","491,68","t",Oct  7 2021  1:16PM
8576,"5900644404217","Daze ","W29372W-2","D7_PROMO-UPDATE","31,00","81,50","0,23","100,25","t",Oct  7 2021  1:16PM
11756,"5900644403555","Estiva ","P0324-03F-F4AC","D7_PROMO-UPDATE","4,00","244,15","0,23","300,30","t",Oct  7 2021  1:16PM
11757,"5900644403562","Estiva ","P0324-04H-B5AC","D7_PROMO-UPDATE","2,00","242,21","0,23","297,92","t",Oct  7 2021  1:16PM
1001,"5900644347712","Evan CH ","MB1101807-2A CH","D7_PROMO-UPDATE","9,00","144,61","0,23","177,87","t",Oct  7 2021  1:16PM
19340,"5900644321507","Federico ","MDM-2708-1 BK","D7_PROMO-UPDATE","49,00","95,04","0,23","116,90","t",Oct  7 2021  1:16PM
14795,"5900644406297","Ferguson ","TS03090 5W 550LM 3000K S.WH","D7_PROMO-UPDATE","29,00","62,60","0,23","77,00","t",Oct  7 2021  1:16PM
14796,"5900644406303","Ferguson ","TS03112 9W 990LM 3000K S.WH","D7_PROMO-UPDATE","5,00","70,00","0,23","86,10","t",Oct  7 2021  1:16PM
130,"5900644400660","Geri ","MDM1939/1 B","D7_PROMO-UPDATE","43,00","201,46","0,23","247,80","t",Oct  7 2021  1:16PM
15368,"5900644408772","Greyson ","C47124-12W","D7_PROMO-UPDATE","38,00","60,48","0,23","74,39","t",Oct  7 2021  1:16PM
16512,"5900644310426","Huller ","8956-MP","D7_PROMO-UPDATE","10,00","365,37","0,23","449,41","t",Oct  7 2021  1:16PM
18139,"5900644320562","Jett ","C0198-05M-B5AC","D7_PROMO-UPDATE","4,00","379,02","0,23","466,19","t",Oct  7 2021  1:16PM
14981,"5900644407645","Jonas ","ZWD-0018-02B BB","D7_PROMO-UPDATE","50,00","114,73","0,23","141,12","t",Oct  7 2021  1:16PM
14901,"5900644407652","Jonas ","ZWD-0018-03B BA","D7_PROMO-UPDATE","17,00","125,09","0,23","153,86","t",Oct  7 2021  1:16PM
18060,"5900644320852","Kanyo ","MA04927CA-006","D7_PROMO-UPDATE","49,00","229,88","0,23","282,75","t",Oct  7 2021  1:16PM
18061,"5900644320869","Kanyo ","MA04927CA-009","D7_PROMO-UPDATE","50,00","328,26","0,23","403,76","t",Oct  7 2021  1:16PM
426,"5900644347552","Kate ","MB112815-2A","D7_PROMO-UPDATE","0,00","182,34","0,23","224,28","t",Oct  7 2021  1:16PM
15370,"5900644408819","Levi ","C47111Y-12W","D7_PROMO-UPDATE","50,00","113,68","0,23","139,83","t",Oct  7 2021  1:16PM
15369,"5900644408802","Levi ","C47111Y-18W","D7_PROMO-UPDATE","16,00","230,30","0,23","283,27","t",Oct  7 2021  1:16PM
19332,"5900644321439","Mattio ","MDM-2910/1 BL","D7_PROMO-UPDATE","24,00","91,95","0,23","113,10","t",Oct  7 2021  1:16PM
19331,"5900644321422","Mattio ","MDM-2910/1 SG","D7_PROMO-UPDATE","25,00","65,07","0,23","80,04","t",Oct  7 2021  1:16PM
87,"5900644402015","Miso ","MBM1677-2","D7_PROMO-UPDATE","3,00","59,76","0,23","73,50","t",Oct  7 2021  1:16PM
14890,"5900644407331","Naim ","HP-724N-01M-9051D CH","D7_PROMO-UPDATE","27,00","67,38","0,23","82,88","t",Oct  7 2021  1:16PM
14954,"5900644407348","Naim ","HP-724N-02M-9051D CH","D7_PROMO-UPDATE","50,00","125,77","0,23","154,70","t",Oct  7 2021  1:16PM
172,"5900644400905","Naomi ","C29367YK-4","D7_PROMO-UPDATE","50,00","122,36","0,23","150,50","t",Oct  7 2021  1:16PM
15135,"5900644408000","Parma ","MDM2375/1 AMBL","D7_PROMO-UPDATE","28,00","239,71","0,23","294,84","t",Oct  7 2021  1:16PM
14913,"5900644406532","Piero ","P0701B CLEAR","D7_PROMO-UPDATE","6,00","315,06","0,23","387,52","t",Oct  7 2021  1:16PM
15076,"5900644407911","Pirita B ","MDM2286/3B","D7_PROMO-UPDATE","50,00","195,12","0,23","240,00","t",Oct  7 2021  1:16PM
7920,"5900644404682","Roto ","C29386F-1A","D7_PROMO-UPDATE","50,00","103,62","0,23","127,45","t",Oct  7 2021  1:16PM
1355,"5900644347293","Rufus ","HP-710A-01-2030","D7_PROMO-UPDATE","0,00","33,58","0,23","41,30","t",Oct  7 2021  1:16PM
1356,"5900644347309","Rufus ","HP-918-02-2030","D7_PROMO-UPDATE","2,00","46,61","0,23","57,33","t",Oct  7 2021  1:16PM
1357,"5900644347316","Rufus ","HP-918-03-2030","D7_PROMO-UPDATE","2,00","68,52","0,23","84,28","t",Oct  7 2021  1:16PM
1358,"5900644347323","Rufus ","HP-918-04-2030","D7_PROMO-UPDATE","0,00","99,71","0,23","122,64","t",Oct  7 2021  1:16PM
14216,"5900644403470","Santina GR ","P0317-06L-U1GM","D7_PROMO-UPDATE","3,00","233,90","0,23","287,70","t",Oct  7 2021  1:16PM
11750,"5900644403494","Santina GR ","T0317-01S-U1GM","D7_PROMO-UPDATE","4,00","170,10","0,23","209,22","t",Oct  7 2021  1:16PM
15385,"5900644408987","Slizza ","MBM2387/1 SG","D7_PROMO-UPDATE","50,00","52,08","0,23","64,06","t",Oct  7 2021  1:16PM
15078,"5900644407928","Slizza ","MDM2387/1 SG","D7_PROMO-UPDATE","50,00","49,95","0,23","61,44","t",Oct  7 2021  1:16PM
14793,"5900644406273","Tengo ","TS01112 9W 990LM 3000K S.WH","D7_PROMO-UPDATE","50,00","50,08","0,23","61,60","t",Oct  7 2021  1:16PM
14794,"5900644406280","Tengo ","TS01136 24W 2640LM 3000K S.WH","D7_PROMO-UPDATE","50,00","88,32","0,23","108,63","t",Oct  7 2021  1:16PM
15136,"5900644407997","Tesa ","MDM2358/1A","D7_PROMO-UPDATE","50,00","139,83","0,23","171,99","t",Oct  7 2021  1:16PM
19852,"5900644321637","Tipene ","MC15105-5CR","D7_PROMO-UPDATE","13,00","271,46","0,23","333,90","t",Oct  7 2021  1:16PM
19337,"5900644321491","Vanglo ","MDM-2723/1B BK","D7_PROMO-UPDATE","44,00","163,29","0,23","200,85","t",Oct  7 2021  1:16PM
14811,"5900644406457","Vanity ","TH06200 22W 2200LM 3000K S.WH","D7_PROMO-UPDATE","11,00","64,14","0,23","78,89","t",Oct  7 2021  1:16PM
296,"5900644349327","Vasco ","MTM1810/1","D7_PROMO-UPDATE","7,00","56,97","0,23","70,07","t",Oct  7 2021  1:16PM
755,"5900644341567","Verizon ","MB109003-1B","D7_PROMO-UPDATE","50,00","86,85","0,23","106,83","t",Oct  7 2021  1:16PM
759,"5900644341543","Verizon ","MD109003-1B","D7_PROMO-UPDATE","0,00","120,65","0,23","148,40","t",Oct  7 2021  1:16PM
760,"5900644341550","Verizon ","MD109003-3B","D7_PROMO-UPDATE","50,00","283,98","0,23","349,30","t",Oct  7 2021  1:16PM
677,"5900644339540","Vivid ","9732/3P","D7_PROMO-UPDATE","50,00","221,95","0,23","273,00","t",Oct  7 2021  1:16PM
678,"5900644341321","Vivid ","9732/5P","D7_PROMO-UPDATE","2,00","482,03","0,23","592,90","t",Oct  7 2021  1:16PM
14974,"5900644407553","Wendy ","HP-710AG-02-1340 CH","D7_PROMO-UPDATE","34,00","70,11","0,23","86,24","t",Oct  7 2021  1:16PM
14975,"5900644407560","Wendy ","HP-710AG-03-1340 CH","D7_PROMO-UPDATE","0,00","105,63","0,23","129,92","t",Oct  7 2021  1:16PM
14801,"5900644406358","West ","TS05108 9W 900LM 3000K S.WH","D7_PROMO-UPDATE","50,00","44,62","0,23","54,88","t",Oct  7 2021  1:16PM
14802,"5900644406365","West ","TS05136 15W 1320LM 3000K S.WH","D7_PROMO-UPDATE","50,00","78,37","0,23","96,40","t",Oct  7 2021  1:16PM
11864,"5900644408666","Xavier ","MD13003023-3B","D7_PROMO-UPDATE","7,00","346,93","0,23","426,72","t",Oct  7 2021  1:16PM
14691,"5900644405535","Zoom ","P0341-05A-F4AC","D7_PROMO-UPDATE","2,00","603,36","0,23","742,13","t",Oct  7 2021  1:16PM
11765,"5906208180276","Avila ABR ","P0327-06M-F6D2","D7_PROMO-UPDATE","6,00","498,54","0,23","613,20","t",Oct  7 2021  1:16PM
36,"5900644402053","Blake ","MDM1916-4","D7_PROMO-UPDATE","15,00","224,23","0,23","275,80","t",Oct  7 2021  1:16PM
999,"5900644347743","Evan WH ","MD1101807-3A WH","D7_PROMO-UPDATE","6,00","351,77","0,23","432,68","t",Oct  7 2021  1:16PM
1359,"5900644347255","Kastor ","HP-710AG-01-8008KE","D7_PROMO-UPDATE","1,00","24,39","0,23","30,00","t",Oct  7 2021  1:16PM
1363,"5900644348733","Kastor ","HP-710AG-02-8008KE","D7_PROMO-UPDATE","0,00","37,68","0,23","46,35","t",Oct  7 2021  1:16PM
1362,"5900644347262","Kastor ","HP-716-03-8008KE","D7_PROMO-UPDATE","0,00","52,09","0,23","64,07","t",Oct  7 2021  1:16PM
7926,"5900644405108","Laax ","C29396F-1A","D7_PROMO-UPDATE","50,00","119,98","0,23","147,58","t",Oct  7 2021  1:16PM
7927,"5900644404712","Laax ","C29396F-2A","D7_PROMO-UPDATE","1,00","194,60","0,23","239,36","t",Oct  7 2021  1:16PM
14935,"5900644407133","Livio ","C29520Y-12T","D7_PROMO-UPDATE","50,00","76,86","0,23","94,54","t",Oct  7 2021  1:16PM
15359,"5900644408543","Mentin ","HD443N-01-8144 NN BB","D7_PROMO-UPDATE","50,00","30,10","0,23","37,02","t",Oct  7 2021  1:16PM
15360,"5900644408550","Mentin ","HD443N-01-8144 NN CHROM","D7_PROMO-UPDATE","26,00","30,10","0,23","37,02","t",Oct  7 2021  1:16PM
91,"5900644402176","Misty ","MDM1987/4 W","D7_PROMO-UPDATE","0,00","162,54","0,23","199,92","t",Oct  7 2021  1:16PM
295,"5900644349310","Vasco ","MDM1810/3A","D7_PROMO-UPDATE","3,00","81,27","0,23","99,96","t",Oct  7 2021  1:16PM
817,"5900644329596","Vicky ","MD0161C-4","D7_PROMO-UPDATE","4,00","173,12","0,23","212,94","t",Oct  7 2021  1:16PM
14539,"5900644404484","Visco ","MD13119-01B","D7_PROMO-UPDATE","8,00","174,83","0,23","215,04","t",Oct  7 2021  1:16PM
1197,"5900644347521","Amelia ","MD6310-12","D7_PROMO-UPDATE","17,00","431,54","0,23","530,79","t",Oct  7 2021  1:16PM
1198,"5900644347514","Amelia ","MD6310-9","D7_PROMO-UPDATE","6,00","332,36","0,23","408,80","t",Oct  7 2021  1:16PM
215,"5900644348771","Amelia ","MD6316-10","D7_PROMO-UPDATE","3,00","327,64","0,23","403,00","t",Oct  7 2021  1:16PM
947,"5900644344124","Aurora ","MD102805-3A","D7_PROMO-UPDATE","7,00","104,49","0,23","128,52","t",Oct  7 2021  1:16PM
537,"5900644338802","Blaze ","MB92902-1A SILV","D7_PROMO-UPDATE","5,00","134,00","0,23","164,82","t",Oct  7 2021  1:16PM
610,"5900644344407","Carole ","MTM-1668/1B","D7_PROMO-UPDATE","3,00","62,00","0,23","76,26","t",Oct  7 2021  1:16PM
555,"5900644345626","Contri ","MD112903-3A","D7_PROMO-UPDATE","4,00","194,63","0,23","239,39","t",Oct  7 2021  1:16PM
1837,"5900644338529","Fiacola ","3156/1G9CH","D7_PROMO-UPDATE","36,00","27,77","0,23","34,16","t",Oct  7 2021  1:16PM
1573,"5900644332091","Fiamma ","MQ71815-1B","D7_PROMO-UPDATE","8,00","35,56","0,23","43,74","t",Oct  7 2021  1:16PM
1658,"5900644334798","Iris ","IRIS-3H","D7_PROMO-UPDATE","50,00","65,00","0,23","79,95","t",Oct  7 2021  1:16PM
670,"5900644344216","Iva ","MD10101-5A","D7_PROMO-UPDATE","5,00","155,69","0,23","191,50","t",Oct  7 2021  1:16PM
1457,"5900644337294","Jill ","6168/1MR11","D7_PROMO-UPDATE","50,00","30,73","0,23","37,80","t",Oct  7 2021  1:16PM
565,"5900644347873","Lauri ","MD1100341-14A","D7_PROMO-UPDATE","6,00","254,68","0,23","313,26","t",Oct  7 2021  1:16PM
1332,"5900644340362","Milesia ","MD93704-1F","D7_PROMO-UPDATE","2,00","215,69","0,23","265,30","t",Oct  7 2021  1:16PM
453,"5900644347057","Monde ","C0109-03G-F4RK","D7_PROMO-UPDATE","14,00","344,00","0,23","423,12","t",Oct  7 2021  1:16PM
547,"5900644345589","Nueva ","MX112906-7B","D7_PROMO-UPDATE","6,00","494,05","0,23","607,68","t",Oct  7 2021  1:16PM
1015,"5900644346142","Olive ","MDM-1642/6PLUS6","D7_PROMO-UPDATE","4,00","352,39","0,23","433,44","t",Oct  7 2021  1:16PM
733,"5900644342199","Oxy ","MB102801-1A","D7_PROMO-UPDATE","1,00","35,06","0,23","43,12","t",Oct  7 2021  1:16PM
994,"5900644347804","Rita ","MD1100361-3A","D7_PROMO-UPDATE","1,00","198,00","0,23","243,54","t",Oct  7 2021  1:16PM
1079,"5900644341536","Tondela ","MB103802-4A","D7_PROMO-UPDATE","11,00","121,49","0,23","149,43","t",Oct  7 2021  1:16PM
1080,"5900644343042","Tondela ","MD103802-3A","D7_PROMO-UPDATE","1,00","166,46","0,23","204,75","t",Oct  7 2021  1:16PM
917,"5900644335658","Torino ","MX6209-2A","D7_PROMO-UPDATE","7,00","92,03","0,23","113,20","t",Oct  7 2021  1:16PM
1389,"5900644342625","Vancl ","VANCL-3R","D7_PROMO-UPDATE","4,00","70,00","0,23","86,10","t",Oct  7 2021  1:16PM
429,"5900644346647","Waterfall ","P0228-04H-B5AA","D7_PROMO-UPDATE","1,00","261,95","0,23","322,20","t",Oct  7 2021  1:16PM
1307,"5900644341123","Grappy ","V2548- PINK","D7_PROMO-UPDATE","2,00","69,00","0,23","84,87","t",Oct  7 2021  1:16PM
945,"5900644342151","Fresh ","MDM1578/3","D7_PROMO-UPDATE","12,00","67,16","0,23","82,61","t",Oct  7 2021  1:16PM
697,"5900644344261","Hank ","MD109009-3B","D7_PROMO-UPDATE","1,00","220,00","0,23","270,60","t",Oct  7 2021  1:16PM
1239,"5900644342960","Lillium ","MBM1581/1","D7_PROMO-UPDATE","2,00","30,00","0,23","36,90","t",Oct  7 2021  1:16PM
20510,"","Albion ","MX6105-9B","D7_PROMO-UPDATE","3,00","0,00","0,23","0,00","t",Oct  7 2021  1:16PM
2324,"5900644338833","Blaze ","MD92902-3C GOLD","D7_PROMO-UPDATE","20,00","209,66","0,23","257,88","t",Oct  7 2021  1:16PM
2325,"5900644338840","Blaze ","MD92902-3C SILV","D7_PROMO-UPDATE","19,00","225,00","0,23","276,75","t",Oct  7 2021  1:16PM
2232,"5900644409991","Britto ","MB9814A","D7_PROMO-UPDATE","2,00","52,00","0,23","63,96","t",Oct  7 2021  1:16PM
2122,"5900644333784","Efez ","MTM1242/1","D7_PROMO-UPDATE","14,00","42,97","0,23","52,85","t",Oct  7 2021  1:16PM
11356,"5900644319986","Luciola ","MX51108-15A","D7_PROMO-UPDATE","2,00","876,08","0,23","1077,58","t",Oct  7 2021  1:16PM
2147,"5900644338772","Pascal ","2104/1R7S","D7_PROMO-UPDATE","2,00","76,00","0,23","93,48","t",Oct  7 2021  1:16PM
2140,"5900644337669","Plant ","MA01852C-004","D7_PROMO-UPDATE","1,00","519,00","0,23","638,37","t",Oct  7 2021  1:16PM
2190,"5900644332497","Reliz ","MB6220-4C","D7_PROMO-UPDATE","1,00","245,19","0,23","301,58","t",Oct  7 2021  1:16PM
2180,"5900644341093","Shine ","MD4507-3A","D7_PROMO-UPDATE","1,00","111,00","0,23","136,53","t",Oct  7 2021  1:16PM
2355,"5900644316169","Tales ","MB0102B-2","D7_PROMO-UPDATE","12,00","32,40","0,23","39,85","t",Oct  7 2021  1:16PM
2054,"5900644318309","Elipsa ","ELIPSA/4BR","D7_PROMO-UPDATE","50,00","39,00","0,23","47,97","t",Oct  7 2021  1:16PM
1814,"5900644333555","Elipsa ","MA2209-RED","D7_PROMO-UPDATE","29,00","65,82","0,23","80,96","t",Oct  7 2021  1:16PM
1916,"5900644331186","Honey ","MB7106-2A","D7_PROMO-UPDATE","8,00","71,22","0,23","87,60","t",Oct  7 2021  1:16PM
1881,"5900644324140","Nuvola ","MT5702-1A","D7_PROMO-UPDATE","1,00","43,00","0,23","52,89","t",Oct  7 2021  1:16PM
2073,"5900644318668","Opla ","OPLA A-3X","D7_PROMO-UPDATE","34,00","49,00","0,23","60,27","t",Oct  7 2021  1:16PM
1682,"5900644334446","Orion ","HP-503A-03-91","D7_PROMO-UPDATE","8,00","44,16","0,23","54,32","t",Oct  7 2021  1:16PM
2384,"5900644316121","Salsa ","MB0036B-3","D7_PROMO-UPDATE","2,00","85,50","0,23","105,17","t",Oct  7 2021  1:16PM
2025,"5900644331261","Solar ","MB62614-1A","D7_PROMO-UPDATE","17,00","15,07","0,23","18,54","t",Oct  7 2021  1:16PM
2717,"5900644331865","Square ","MT62606-1A","D7_PROMO-UPDATE","4,00","60,55","0,23","74,48","t",Oct  7 2021  1:16PM
11692,"5900644320180","Alpio SL ","MXM2131/3 SL","ARCH_D5_SALE2021-ARCHIVE","0,00","219,11","0,23","269,51","t",Oct  7 2021  1:16PM
19677,"5900644321972","Paipo ","MBM-2568/1 BK","ARCH_PROMOCJA 2019.8","0,00","94,00","0,23","115,62","t",Oct  7 2021  1:16PM
659,"5900644344506","Sferio WH ","MA01394CA-001WH","ARCH_PROMOCJA 2019.8","0,00","124,00","0,23","152,52","t",Oct  7 2021  1:16PM
682,"5900644342038","Sprint ","MDF9502/2","ARCH_D5_SALE2021-ARCHIVE","0,00","84,06","0,23","103,39","t",Oct  7 2021  1:16PM
11429,"5900644402930","Tamara ","HP-710A-03-3301E","ARCH_PROMOCJA 2019.8","0,00","78,00","0,23","95,94","t",Oct  7 2021  1:16PM
310,"5900644349853","Aitna ","C0264-04B-F4AC","ARCH_PROMOCJA 2019.8","0,00","377,30","0,23","464,08","t",Oct  7 2021  1:16PM
312,"5900644349877","Aitna ","C0264-06A-F4AC","ARCH_PROMOCJA 2019.8","0,00","588,00","0,23","723,24","t",Oct  7 2021  1:16PM
14221,"5900644404125","Avila CH ","W0327-02A-F5AC","ARCH_PROMOCJA 2019.8","0,00","193,26","0,23","237,71","t",Oct  7 2021  1:16PM
11736,"5900644403333","Carina ","W0288-02S-F4S8","ARCH_PROMOCJA 2019.8","0,00","128,86","0,23","158,50","t",Oct  7 2021  1:16PM
21197,"5900644324188","Cyntia ","DY48002-8W","ARCH_PROMOCJA 2019.8","0,00","30,00","0,23","36,90","t",Oct  7 2021  1:16PM
15087,"5900644408376","Damien ","MDM2307/1","ARCH_PROMOCJA 2019.8","0,00","91,46","0,23","112,50","t",Oct  7 2021  1:16PM
207,"5900644349938","Isla ","MDM1870-4 BL","ARCH_PROMOCJA 2019.8","0,00","298,00","0,23","366,54","t",Oct  7 2021  1:16PM
1376,"5900644345312","Lauren ","FH30532S","ARCH_PROMOCJA 2019.8","0,00","344,00","0,23","423,12","t",Oct  7 2021  1:16PM
1602,"5900644331933","Lazio ","2541/BKG-13","ARCH_PROMOCJA 2019.9 -  DODATKOWE OBNIZKI CEN","0,00","57,48","0,23","70,70","t",Oct  7 2021  1:16PM
1603,"5900644340737","Lazio ","2542-LZ","ARCH_PROMOCJA 2019.9 -  DODATKOWE OBNIZKI CEN","0,00","57,48","0,23","70,70","t",Oct  7 2021  1:16PM
199,"5900644400912","Lopez ","HP-710AG-01-08S","ARCH_PROMOCJA 2019.9 -  DODATKOWE OBNIZKI CEN","0,00","35,29","0,23","43,41","t",Oct  7 2021  1:16PM
200,"5900644400929","Lopez ","HP-710AG-02-08S","ARCH_PROMOCJA 2019.9 -  DODATKOWE OBNIZKI CEN","0,00","66,58","0,23","81,89","t",Oct  7 2021  1:16PM
72,"5900644402152","Luna ","MDM1988-3","ARCH_PROMOCJA 2019.9 -  DODATKOWE OBNIZKI CEN","0,00","159,35","0,23","196,00","t",Oct  7 2021  1:16PM
23131,"5900644433767","Marion ","6594-3X","","7,00","202,44","0,23","249,00","t",Oct  7 2021  1:16PM
22396,"5900644433750","Marion ","6594-5P","","10,00","309,76","0,23","381,00","t",Oct  7 2021  1:16PM
3651,"5900644327738","Metrum ","CL-T5H128/SV","ARCH_PROMOCJA 2019.8","0,00","211,00","0,23","259,53","t",Oct  7 2021  1:16PM
89,"5900644402169","Misty ","MDM1987/3 W","ARCH_PROMOCJA 2019.9 -  DODATKOWE OBNIZKI CEN","0,00","183,25","0,23","225,40","t",Oct  7 2021  1:16PM
14176,"5900644405788","Moreno ","ID92184-3","ARCH_PROMOCJA 2019.8","1,00","126,00","0,23","154,98","t",Oct  7 2021  1:16PM
15032,"5900644406785","Nicola WH ","FH5952BJ-80 WH","ARCH_PROMOCJA 2019.8","0,00","85,00","0,23","104,55","t",Oct  7 2021  1:16PM
19345,"5900644321989","Paipo ","MBM-2566/6 BK","ARCH_PROMOCJA 2019.8","0,00","436,00","0,23","536,28","t",Oct  7 2021  1:16PM
1013,"5900644346128","Resta ","MDM1641/6","ARCH_PROMOCJA 2019.8","0,00","845,00","0,23","1039,35","t",Oct  7 2021  1:16PM
14805,"5900644406396","Ricardo ","TH030340 10W 800LM 3000K S.WH","ARCH_PROMOCJA 2019.9 -  DODATKOWE OBNIZKI CEN","0,00","64,88","0,23","79,80","t",Oct  7 2021  1:16PM
11746,"5900644403449","Santina WH ","P0317-05M-T5E0","ARCH_PROMOCJA 2021 - NOWE OBNI¯KI","0,00","197,48","0,23","242,90","t",Oct  7 2021  1:16PM
11748,"5900644403463","Santina WH ","P0317-06L-T5E0","ARCH_PROMOCJA 2021 - NOWE OBNI¯KI","0,00","240,21","0,23","295,46","t",Oct  7 2021  1:16PM
184,"5900644401094","Satya ","MB1202124-2B","ARCH_PROMOCJA 2019.8","0,00","173,60","0,23","213,53","t",Oct  7 2021  1:16PM
513,"5900644343332","Slope ","MB9193-2B","ARCH_PROMOCJA 2019.9 -  DODATKOWE OBNIZKI CEN","0,00","321,55","0,23","395,51","t",Oct  7 2021  1:16PM
2026,"5900644315148","Solar ","MB62614-1ACH","ARCH_PROMOCJA NOWE ZASADY -40%","5,00","25,00","0,23","30,75","t",Oct  7 2021  1:16PM
11522,"5900644404309","Temps ","MDM2171/1 B","ARCH_PROMOCJA 2019.8","1,00","46,34","0,23","57,00","t",Oct  7 2021  1:16PM
3,"5900644324577","Tenso ","LDL-E01/SY-WW","ARCH_PROMOCJA 2019.8","0,00","65,00","0,23","79,95","t",Oct  7 2021  1:16PM
4,"5900644324584","Tenso ","LDL-E01/WL-WW","ARCH_PROMOCJA 2019.8","0,00","65,00","0,23","79,95","t",Oct  7 2021  1:16PM
5,"5900644324591","Tenso ","LDL-E03/SY-WW","ARCH_PROMOCJA 2019.8","0,00","89,00","0,23","109,47","t",Oct  7 2021  1:16PM
14807,"5900644406419","Ultimo ","TH040360 16W 1280LM 3000K S.WH","ARCH_PROMOCJA 2019.8","0,00","78,00","0,23","95,94","t",Oct  7 2021  1:16PM
14800,"5900644406341","West ","TS05085 5W 500LM 3000K S.WH","ARCH_PROMOCJA 2019.8","0,00","44,57","0,23","54,82","t",Oct  7 2021  1:16PM
15472,"5900644310358","Zen ","MD13026003-5B","ARCH_PROMOCJA 2019.9 -  DODATKOWE OBNIZKI CEN","0,00","355,12","0,23","436,80","t",Oct  7 2021  1:16PM
21711,"5900644336600","Acura ","MB14408-01LB","ARCH_PROMOCJA 2019.9 -  DODATKOWE OBNIZKI CEN","0,00","146,02","0,23","179,60","t",Oct  7 2021  1:16PM
25303,"5902854530571","Adriana ","PEN-B04421-40","ARCH_D5_SALE2021-ARCHIVE","0,00","737,00","0,23","906,51","t",Oct  7 2021  1:16PM
26798,"5902854532353","Adriana ","PEN-B04421-50","","0,00","1239,02","0,23","1523,99","t",Oct  7 2021  1:16PM
1035,"5900644329008","Agila ","MB61108-3A","ARCH_PROMOCJA 2019.8","0,00","406,10","0,23","499,50","t",Oct  7 2021  1:16PM
1034,"5900644329039","Agila ","MD61108-7B","ARCH_PROMOCJA 2019.9 -  DODATKOWE OBNIZKI CEN","0,00","698,86","0,23","859,60","t",Oct  7 2021  1:16PM
1037,"5900644329046","Agila ","MD61108-9A","ARCH_PROMOCJA 2019.9 -  DODATKOWE OBNIZKI CEN","0,00","879,27","0,23","1081,50","t",Oct  7 2021  1:16PM
211,"5900644348757","Akira ","MD5440-4","ARCH_PROMOCJA 2021 - NOWE OBNI¯KI","0,00","223,03","0,23","274,33","t",Oct  7 2021  1:16PM
212,"5900644348764","Akira ","MD5440-6","ARCH_PROMOCJA 2021 - NOWE OBNI¯KI","0,00","281,42","0,23","346,15","t",Oct  7 2021  1:16PM
20509,"5900644326748","Albion ","MB6105-1B","ARCH_PROMOCJA 2019.8","0,00","46,94","0,23","57,74","t",Oct  7 2021  1:16PM
21272,"5900644324621","Alden White Black Deep 4000K ","SLC78001/18W 4000K WH+BL","","0,00","233,33","0,23","287,00","t",Oct  7 2021  1:16PM
11685,"5900644320074","Alpio BR ","MDM2131/1S BR","ARCH_PROMOCJA 2019.8","0,00","52,00","0,23","63,96","t",Oct  7 2021  1:16PM
8475,"5900644320166","Alpio SL ","MDM2131/3 SL","ARCH_D5_SALE2021-ARCHIVE","0,00","227,64","0,23","280,00","t",Oct  7 2021  1:16PM
2298,"5900644328674","Alvaro ","MB60026-1A","ARCH_PROMOCJA 2021 - NOWE OBNI¯KI","0,00","44,88","0,23","55,20","t",Oct  7 2021  1:16PM
1629,"5900644339977","Anadia ","5361-1/ALU","ARCH_PROMOCJA NOWE ZASADY -40%","0,00","67,90","0,23","83,52","t",Oct  7 2021  1:16PM
422,"5900644346463","Antonio ","MA03187CA-003","","0,00","658,54","0,23","810,00","t",Oct  7 2021  1:16PM
